start,end,N,SS,FerL,ZngE,TajD,FayH,bsfs,FulD,Colless,btree,path,iColless,ibtree
0,100001.0,50,414,-0.7241752828523189,0.6553953475176842,0.039893147111561965,-0.08305684979845385,-0.4569991485546301,-0.7160383874747793,0.1287446903644086,-0.061754266131275486,3110012,0.13162109503995773,-0.21833837580337484
0,100001.0,50,407,0.2734499699604525,-0.0663714430110155,0.33568530245440553,0.05586831855697733,0.9277497295705676,0.5653962539738119,0.10525321239606958,0.7462730728734074,3110013,0.12184271856890902,0.3839372771041201
0,100001.0,50,439,0.34184540443124883,-0.20432377687353334,0.18455986467869973,0.05336834079107651,0.8085958212427323,0.21690236056911472,0.12124191139870588,-0.08757868898191389,3110014,0.13380440671843954,-0.35128790373595503
0,100001.0,50,474,0.4276742400404576,-0.3743746035720158,0.0011965545362490994,0.05067739248030485,0.3711380417815642,0.23914717399077245,0.11717767675790693,0.4096679895760126,3110015,0.14145322558553625,-0.2007426378061954
0,100001.0,50,410,0.08776287343523034,-0.02225355773627957,0.10588748282417863,0.017799940236130348,0.22461907872698367,0.8261583769347065,0.11240551776266064,0.41787332219224654,3110016,0.11126620459504558,0.3752926683698581
0,100001.0,50,480,-0.30945850739427594,0.13259468657229453,-0.2682858165585693,-0.05531914935852463,-0.6917893111492197,0.6890760665073741,0.13627358159758754,-0.2949312803663583,3110017,0.14649155958679766,-0.542556295076966
0,100001.0,50,499,0.15047338454750162,-0.1879124669323655,-0.10816726873808348,0.010244292369247116,-0.14047007278235735,-0.02699114789260345,0.10466521634034323,0.4961548359011444,3110018,0.10612752563712052,0.463221813418872
0,100001.0,50,348,-0.8267508645352529,0.7028052378001081,-0.04192019394686073,-0.10122831191522684,-0.4918993985516218,-0.6523673264783549,0.12626530612244902,-0.04375554591583803,3110019,0.1515128439435476,-0.6535061136122179
0,100001.0,50,410,-0.032101101628944945,-0.00778983246836847,-0.06958050845025014,-0.008665218476820502,-0.15962252833676654,0.10376452947654703,0.13385870780236972,-0.04110761019257901,3110020,0.15483985260770974,-0.5990778973613701
0,100001.0,50,400,-0.2775016341867215,0.23607058349532936,-0.013873681657846157,-0.033882040764124814,-0.2994353767594779,0.5217690106159606,0.13533612202645035,-0.2535765488428853,3110021,0.15298692292450966,-0.7581676920544894
0,100001.0,50,364,0.046131412552526736,0.0938979611877226,0.26049422804702355,0.023689809314932773,0.3665677397759001,0.12589332171480258,0.10836461021190086,0.3976165474864089,3110022,0.12410134508348795,0.09993101120982156
0,100001.0,50,394,0.10360330470897912,-0.17888881609189544,-0.1706609617192123,0.0003685874909711692,-0.07102437534133321,-0.021457219560815387,0.13175599910293775,0.22921881685201026,3110023,0.13398374617022374,-0.07309672846806238
0,100001.0,50,538,0.2739287940760469,-0.2651895293165533,-0.0481897053853674,0.028992519286602805,0.0925013749042625,0.34247263173489073,0.11155426637660143,0.299200939875414,3110024,0.1250599598813884,-0.0668842686924081
0,100001.0,50,435,0.0475747488545247,-0.058535972055103726,-0.03257092725819079,0.0033613748548704525,-0.36106619958649977,0.8962265065485393,0.14051122961747514,-0.6245248934653916,3110025,0.14397272670536104,-0.8565836739227666
0,100001.0,50,389,0.16369841793430814,-0.22166476054845224,-0.15151745019996732,0.00883839407684087,-0.03530966354194913,-0.017495208840442415,0.13799156026046774,-0.2829077622640194,3110026,0.14958394071914485,-0.5308028343807851
0,100001.0,50,458,-0.7083412589827389,0.24782199355679085,-0.7219795692191167,-0.13422065786358367,-1.970462391916609,0.5242928598332169,0.17414364735793295,-1.072528745564368,3110027,0.20105976274807444,-1.5077876862293549
0,100001.0,50,417,-0.19260177537568796,-0.011581140894848648,-0.34933474981562257,-0.047222182378932366,-0.7118718067495297,0.9702185336426418,0.15663265306122445,-0.5873818178880502,3110028,0.14916017953573182,-0.5423332680180175
0,100001.0,50,483,0.5202676313192707,-0.5372531552140943,-0.1567178307205752,0.05059900391404503,0.0708009013918075,0.1733248725110416,0.1088351596796354,0.2815053732910494,3110029,0.11924603174603175,0.1006789168679422
0,100001.0,50,515,-0.4732516559409736,0.6344557491094828,0.4240240803482893,-0.02635496466545336,0.3098311771775312,-0.9059286110803212,0.1239390616059508,0.014732682252669438,3110030,0.13317634746206175,-0.2047104285403576
0,100001.0,50,396,-0.0934445060127466,0.1632388164680508,0.1575796431335335,-7.675611761629322e-05,0.21268545638627068,-0.4866309412434023,0.0984466461003006,0.7309929483225067,3110031,0.10051475947521868,0.8639809228460814
0,100001.0,50,498,-0.25572987178685225,0.4622796234651314,0.4600920728116869,0.001857713327271503,0.6766995620546836,-0.8837516012158823,0.12232001805461515,0.1896155861131341,3110032,0.11949303530936185,0.2952522600085565
0,100001.0,50,513,0.05568861056635052,0.2319990017892196,0.5426883562053147,0.04442542642082108,1.0407365619516278,-0.809883704212874,0.11345663265306115,0.5462637817983562,3110033,0.13162678864649313,-0.12208183672243095
0,100001.0,50,397,0.4850239022377403,-0.6118159993953161,-0.3616936077414909,0.03226685824351082,-0.26375740947196463,0.5878490991722991,0.1402959387347754,-0.1086280516065483,3110034,0.11885351966873707,0.17206106848412675
0,100001.0,50,414,0.1857814124348893,-0.5155946921810296,-0.6830689560234936,-0.025678939615550258,-1.4552813237015003,1.5734243457234414,0.15320144015052833,-0.4892536811797121,3110035,0.1825334529416162,-1.2803587503823446
0,100001.0,50,515,-1.0803783456762743,0.8223783504960432,-0.24166912596667994,-0.14451961221026222,-1.2234578646152103,-0.09975423066145901,0.1095972479901051,0.31094015015282833,3110036,0.13287428792655273,-0.12146478710518945
0,100001.0,50,424,0.007219059216454473,0.061349633446411436,0.13102162695988914,0.010003559680510107,0.27968098752561904,-0.07821297066364856,0.11947751322751313,0.06676486612806315,3110037,0.15033190695633095,-0.7244890261556859
0,100001.0,50,442,0.17860344678656112,-0.2557531662551901,-0.1919101611575474,0.007754511853974522,-0.15337254199443134,-0.07506986131126099,0.12266275225173875,0.026679118317369882,3110038,0.14228421865199986,-0.40534957101666425
0,100001.0,50,442,-0.25352323803793336,0.2052175488656184,-0.03298546291229417,-0.032324472565680946,-0.3957440359981173,-0.2761884102270005,0.11602641056422568,0.2103308285022242,3110039,0.13493351886209026,-0.3483176711220537
0,100001.0,50,375,-0.13478853797424134,-0.2019722991334612,-0.6205454242507025,-0.05937193447995868,-1.1164431472820429,0.14413510993876158,0.15970242845741645,-0.4730098279681504,3110040,0.1869047619047619,-0.9740725126351992
0,100001.0,50,467,-0.21287883606649788,0.08504968197041057,-0.1965047406333144,-0.038900103000751286,-0.6164751575450529,0.6729082970986794,0.14056329849012786,-0.35747493234704564,3110041,0.13951984903550468,-0.2027905572672127
0,100001.0,50,399,-0.1811919259435829,0.22562035114950826,0.12941690829656236,-0.012450921078331591,0.1576525204559223,-0.28508443209090795,0.1106259811616954,0.5234464739406809,3110042,0.11997894395853585,0.13881258387111492
0,100001.0,50,510,-0.24726081493289084,0.24788075107150195,0.06000022891992528,-0.02503796014642064,-0.051521620943278015,-0.8243114072274621,0.12972411186696894,-0.1864875080728685,3110043,0.11999976046756725,0.13325518249691745
0,100001.0,50,466,-0.3659049348181124,0.1730763962667237,-0.2857574137395918,-0.06323614354096256,-0.4382425704839344,-1.2903642946682852,0.15338575043543967,-0.4937105234041082,3110044,0.17173673980870546,-0.8153409681073127
0,100001.0,50,440,-0.18330192003527032,0.024886348444602715,-0.26282623425250445,-0.04005414475220143,-0.4290563636721479,0.10791471899294723,0.1265511699185169,-0.027123945140993786,3110045,0.14800327538422778,-0.5989983180951114
0,100001.0,50,428,0.06294472401406254,-0.10090185504489196,-0.08850724170116371,0.0012781958959130516,-0.02181099154443065,-0.039036595301792716,0.1275946275946276,-0.12898636070246902,3110046,0.1430560127276718,-0.3567609948271677
0,100001.0,50,380,-0.3692064648098807,0.5352009865508763,0.4101991991647634,-0.01516293788590705,0.4164804388118324,0.06001129184719771,0.11748441891726748,0.3029589742385514,3110047,0.1399858644756604,-0.3099935952136469
0,100001.0,50,418,0.1736867191337152,-0.21463553576445935,-0.12078867608729592,0.012150927284777957,-0.046560031584668864,-0.1383748233459765,0.1043395380130073,0.5688469726023501,3110048,0.12233667051726348,-0.031763430400816035
0,100001.0,50,319,0.15021217597203612,-0.17445257589540047,-0.08327186037806616,0.01206219373070843,0.16086500046301255,0.5606662075178346,0.11707953621700255,0.5414446341858437,3110049,0.13271379980563647,0.03623248977571366
0,100001.0,50,438,-0.286907546109146,0.6133673287323923,0.7002721691737835,0.014902967595271854,0.8604558197929306,-1.5001163412532088,0.10464669738863296,0.6683846593455387,3110050,0.12024290848414836,0.2965543590452204
0,100001.0,50,466,0.1130269659941002,-0.051086655384062464,0.09286535738569417,0.0198541346742566,0.0953790784586098,-0.14546137320468788,0.11628290059479285,0.28639527655194685,3110051,0.11530376039304613,0.06852361978617717
0,100001.0,50,487,-0.2313709640287037,0.17169286062612868,-0.060296815778199835,-0.03156717019847592,-0.3671360883665002,0.14484734550492528,0.14147430816986986,-0.3863474676335344,3110052,0.17646258503401352,-1.2049143189293396
0,100001.0,50,413,-0.33848658348682864,0.3129779993808347,0.03150800307215367,-0.03792491532270097,-0.26303151421295345,-0.13604837576436388,0.11529074906798872,0.4808253866663599,3110053,0.12629742618696962,0.07819424783559584
0,100001.0,50,400,-0.5737631356344057,0.28052756338123824,-0.43079020119421735,-0.09814224815404604,-1.7984481977318922,0.4107181872995755,0.14289332754378348,-0.3723909717219798,3110054,0.1410881316812439,-0.5229392226960807
0,100001.0,50,514,0.0761939022728722,-0.04014114011790512,0.05155055238965934,0.012598820490911437,0.10755358458895453,-0.06468793445346459,0.1183601945451076,0.27349707781757016,3110055,0.13129251700680272,0.008965850721034984
0,100001.0,50,478,-0.052833336945017774,-0.21718370199045667,-0.5095353849864883,-0.04179734748744075,-1.908467686975478,1.8220418105679852,0.14084685156113733,-0.5425093381689053,3110056,0.18319676355390635,-1.4871810739696831
0,100001.0,50,454,-0.3181145426464177,0.29993957643108315,0.04069272226128032,-0.034816168064883135,-0.09478434864460912,0.06832241923837011,0.12648809523809512,0.1181253970371729,3110057,0.13722282806252267,-0.15684597066074404
0,100001.0,50,523,0.22702419700052626,-0.2754707427136844,-0.14756338510352926,0.016532757379434267,-0.03739919830132636,-0.5456027422895341,0.09729681346222704,0.6365208976615399,3110058,0.12425001056323155,-0.10594989952565698
0,100001.0,50,452,0.20720123637091106,0.03759110757668811,0.4241855000052029,0.05413275314159843,1.1260410948547752,-0.01515151752403278,0.10046237244897972,0.8060760105690559,3110059,0.11017978620019436,0.600482640292343
0,100001.0,50,384,-0.3012627693873504,0.15825308639923302,-0.2050118605738105,-0.050080473653701586,-0.6668523959840178,0.4877075869587002,0.11592239988779032,0.2133328013206397,3110060,0.12339558464895395,0.05558840515608124
0,100001.0,50,451,0.04755933469937326,0.05700487113520932,0.19096164900896653,0.01895782047030834,0.473326833307808,0.02497202274488354,0.11504294455212245,0.2092801690665236,3110061,0.1280921459492888,-0.20771338926627572
0,100001.0,50,444,-0.3964863944493741,0.10310333732417623,-0.4731137095125049,-0.07997143081327734,-1.9809971948816096,1.2452181622279437,0.15051020408163254,-0.6368769894693191,3110062,0.17804544498211655,-1.4676958169238372
0,100001.0,50,485,-0.3372972797642154,0.3483991118912013,0.1017678766324746,-0.0327904896777915,-0.08500336502452846,-0.6356238934017773,0.11960994075049372,0.04947768707527387,3110063,0.1329101408005062,-0.27587256738663085
0,100001.0,50,452,0.4164506832077015,-0.5412877150078679,-0.3408341333083292,0.02551246922144061,-0.2508225155750073,0.2798896360521275,0.11778228037626537,0.28134191792500585,3110064,0.12590539813047516,0.017471835931523946
0,100001.0,50,458,0.14379799164302035,0.015024678626703812,0.2729517888390024,0.036067424238871264,0.6596694750738552,0.13602954083206578,0.12177579365079365,0.16244302494322774,3110065,0.1336872586872587,-0.027543623959403043
0,100001.0,50,485,-0.13399677285949002,0.18063776071982127,0.12207702570396428,-0.00733086743751899,0.12777844203330904,-1.063513213519775,0.1243586820202941,0.07498616322815746,3110066,0.1312014091350826,-0.06818998899722226
0,100001.0,50,420,-0.8504250072893498,0.5886885491696351,-0.3035812937373562,-0.12198330669750038,-0.8506482918646575,-0.5765748915005265,0.16695781573498972,-0.9593412171468748,3110067,0.1722568657092467,-1.1377198514165665
0,100001.0,50,477,-0.3019218638393198,0.3890016518094777,0.2402940048929378,-0.01894985794099233,0.2421693338920351,-0.7774162308810595,0.11570474750746865,0.11764162666219065,3110068,0.12094212685074038,0.06842009448502506
0,100001.0,50,540,-0.28872331846887633,0.28900487647983925,0.06912364510434113,-0.029278930800951494,-0.12192163119622375,0.054348444548317484,0.11974513307627198,0.09506528844460854,3110069,0.12992677987225426,-0.0495484202340505
0,100001.0,50,409,0.19685736859685046,0.010422002603067849,0.35437333291182843,0.04808913219873294,0.9727080563333788,-0.21380291973408397,0.09275407132549987,0.9918419011593692,3110070,0.11460695389266815,0.3113597108286547
0,100001.0,50,428,0.5151650244910935,-0.324207756668653,0.2466274285383208,0.07825399318312137,0.9875230893199428,-0.3851333505229772,0.09014862102476462,1.1996100684361302,3110071,0.10391422193877548,0.6783805045811798
0,100001.0,50,431,0.5351392494625912,-0.4319140705697119,0.07203711070554422,0.06842407907350005,0.8512999373218512,0.3163881623265429,0.09924242424242416,0.8393833879525375,3110072,0.11422656018929304,0.3502153861397768
0,100001.0,50,483,-0.20484752499258727,0.3775376174181657,0.3826642400686087,0.0024677325755260928,0.26773449046850023,0.3881507553265193,0.1410684963640628,-0.13100727973498186,3110073,0.12358276643990927,0.1432640013739752
0,100001.0,50,413,-0.08609217090218718,-0.15109106349199578,-0.438727089455766,-0.040844103500839016,-0.826459451495932,0.7962840256931959,0.137202380952381,-0.0936389440890928,3110074,0.15841235484092628,-0.7416216159689344
0,100001.0,50,427,-0.04988844730267111,0.0297134056772922,-0.027141062089304696,-0.0078057851901170705,-0.14510885054448389,0.5930072500333909,0.1193726181572104,0.1255201433427201,3110075,0.1381915598097646,-0.17572971903477713
0,100001.0,50,489,-0.15044555421419176,0.2562650328666861,0.24038591427021694,-0.0010219227382031466,0.32635648677295465,-0.7180325288703434,0.1193771767080037,0.17888377288161242,3110076,0.12066140324743037,0.28932217392281123
0,100001.0,50,494,0.20885625597199375,-0.15338163667731586,0.05753191134015236,0.028706696561640918,0.1581837811832861,0.18614436258823766,0.10978027574666238,0.27991957979933196,3110077,0.11429120035110825,0.17030144437265213
0,100001.0,50,453,0.14233565027576536,0.028613353545928564,0.2967847831764077,0.03756170999712096,0.6606038676715499,-0.9055690533087876,0.10959008016352076,0.5440007182005839,3110078,0.10788548752834463,0.401418763633686
0,100001.0,50,473,-0.4046715901147021,0.5619236037320424,0.4005000979648021,-0.019931222981160263,0.3916533776922712,-0.3800802452425509,0.12237737200143214,0.27639064345658465,3110079,0.1348328063619814,-0.09992904596942206
0,100001.0,50,520,-0.09644752639214026,0.031190645416371867,-0.10316106868349616,-0.0185890721946118,-0.29188405153320723,-0.0449409431022526,0.12970027460525482,-0.07828817385197312,3110080,0.12745452791045495,-0.030184307401706138
0,100001.0,50,438,-0.4623921163040915,0.7025377750697419,0.5751092132845921,-0.014617706446267684,0.4149227330626981,-0.21480074525897555,0.10864152290750548,0.704427292203465,3110081,0.132497622704996,0.2067618228894625
0,100001.0,50,475,-0.3984746815912115,0.42537826101413145,0.1469394057008828,-0.036886536091945546,0.05541419731852856,-0.11152756369285301,0.11619323405037693,0.3348326921597517,3110082,0.13848019828086286,-0.26486736059428306
0,100001.0,50,315,0.23582877215443934,-0.5122107095607438,-0.5938292885306512,-0.01347040577872541,-1.1023226735473999,0.562521931064338,0.11286746841593776,0.4339663735249033,3110083,0.12609922017587522,-0.19426082107248646
0,100001.0,50,485,0.15008529495446074,-0.06519714234285448,0.12838932879375176,0.02670580008577669,0.4907982567348729,-0.45224275620834997,0.1194139194139194,0.3957114820372837,3110084,0.11298572459286745,0.2578749114925242
0,100001.0,50,458,0.08239363364639443,-0.08806152241271885,-0.030606736690264893,0.0076160362303258405,0.0050241120314919825,-0.02574684208508074,0.11413043478260874,0.13494413596960594,3110085,0.11782786885245905,0.10380378276202132
0,100001.0,50,398,0.07112016057837367,0.13203599675247316,0.3765553576341264,0.03473983786005328,0.6332998907877433,-0.5751417622079429,0.1019345238095238,0.7109297945585659,3110086,0.1068401937046005,0.7182005062886536
0,100001.0,50,468,-0.20945309321764968,0.018111474615310676,-0.3201539221192457,-0.04712140485319279,-1.3468274866610874,0.9811166764931952,0.13468392676219418,-0.4283995970977236,3110087,0.14614192451174018,-0.7585771275107175
0,100001.0,50,409,-0.0983271649246203,-0.08877814813795132,-0.3388590361022289,-0.03532371352097863,-0.7654438222426969,-0.10518055441786237,0.1291707159054098,-0.1269251167150062,3110088,0.1423362137647852,-0.5909326079175363
0,100001.0,50,471,-0.02945959614577756,0.12514007505564725,0.19205672591209288,0.00991477414002661,0.08296850537247212,0.4819134485445235,0.1145359698283459,0.3245007582717168,3110089,0.13765466816647925,-0.2380547329294317
0,100001.0,50,332,0.70601950740513,-0.8855499993362891,-0.518408419204461,0.04775073169174551,-0.4423756866883832,1.4346212173154334,0.11992708042120948,0.3215628248978803,3110090,0.1358100711548987,-0.2394957504289319
0,100001.0,50,381,0.3571572922911991,-0.3668484771171877,-0.1043411745709296,0.0351040068415978,0.0897005242755664,-0.2984356504806171,0.12154647134927582,0.11348891428398306,3110091,0.14199892920131013,-0.33493059256215885
0,100001.0,50,433,0.020723141182538117,-0.025772008714508837,-0.014719452464850716,0.0014271963366973563,-0.007916667291026191,-0.3845203262879881,0.11798131951193168,0.4355243666940192,3110092,0.1150212221640793,0.26114030890559664
0,100001.0,50,401,0.4029464093216881,-0.4187511268115829,-0.1270043963690068,0.03891801522484635,0.08254032242119846,0.32764296751709804,0.10803658197973068,0.4981925602929481,3110093,0.1185911864745898,0.17819156891877988
0,100001.0,50,542,-0.14502150548647558,-0.11497020245433733,-0.4677304785093948,-0.04973299662256506,-1.3051793615324554,1.1365611787818286,0.11827065851721395,0.3034232646914752,3110094,0.12727728077532385,0.07272734541787443
0,100001.0,50,368,-0.24240166614160286,0.3819168000290272,0.3286525052517621,-0.0058189861485554465,0.3785647120975921,-0.2731394881425545,0.10383709696896512,0.8262864563998301,3110095,0.12983028262851534,0.1116108890556854
0,100001.0,50,404,0.06416942288720719,-0.023084323850018917,0.06423349118626615,0.012096016736298863,0.2483959224252833,0.5940077776663535,0.13980746619635515,-0.21012180630773625,3110096,0.15054638876827325,-0.545085728688396
0,100001.0,50,378,-0.4638066005584608,0.1181288868017444,-0.55894199013088,-0.09412226153223996,-2.1645758455202717,0.5867721729758505,0.1269824497846475,-0.4126265944634952,3110097,0.13070550800965552,-0.40665491851286384
0,100001.0,50,420,0.101676328488837,-0.0707303637137362,0.0356239748952956,0.014537329016484125,0.03981930675267729,-0.18866086325432568,0.11972185323833677,0.4306172662189659,3110098,0.13075498056365406,-0.031235725245067014
0,100001.0,50,335,0.3661918611634076,-0.4096996556363667,-0.1725272883415766,0.03150127497666288,-0.10824445945388228,0.5536831660616331,0.1308756141345428,0.06963962716515895,3110099,0.14312034337544546,-0.07699059658484166
0,100001.0,50,409,-0.42946522337954857,0.7300046345167691,0.6847331090041847,-0.0030963984502961677,0.6189662649371842,-1.5172713035287433,0.10588903928918507,0.6966280698290901,3110100,0.11427662668120682,0.4677683995111994
0,100001.0,50,412,-0.9665060574956448,0.7598779165110183,-0.16911564572470322,-0.12638750749628452,-0.8176008524386528,0.01539448383431199,0.1472739095638255,-0.6239331827144389,3110101,0.17599326964828485,-1.1244031060305208
0,100001.0,50,432,-0.7587514839482103,0.4882219304840479,-0.3424847384987693,-0.11379148956483325,-2.02996596584045,1.4396449557460549,0.123135617883517,-0.053736872225569936,3110102,0.14518240924688466,-0.474939496055175
0,100001.0,50,390,0.7055764491106933,-0.7679369021880356,-0.2897477294677727,0.06347652934265992,0.06598286517239611,0.467591079034273,0.15411078717201165,-0.5874291905685672,3110103,0.15754057528523216,-0.8562042262078423
0,100001.0,50,468,-0.23148153368308802,0.1551174439341165,-0.09253432578290184,-0.033845737278567975,-0.4275511417256537,0.09442137219602363,0.1050026752273944,0.6945231712018489,3110104,0.1347146772378017,-0.24956219290580525
0,100001.0,50,445,0.2453128455710199,-0.2018545169521018,0.0255683143709885,0.03083147569422537,0.1079045239629277,-0.2632426858884881,0.10895608243297324,0.5350748986624544,3110105,0.13103098382210024,-0.1359094992199001
0,100001.0,50,470,-0.36081111946260996,0.3968620146431886,0.15568511474504193,-0.03182646220052431,0.07454182909085325,0.04847065678452405,0.1212325737469875,0.019473678170051637,3110106,0.14833993298812054,-0.6039601283926276
0,100001.0,50,355,-0.13423497556349145,-0.06071311185594897,-0.3459574274481316,-0.04014282050308173,-0.5643132713708372,-0.24600392473434335,0.12385590599876307,-0.014606182323168616,3110107,0.14552545155993438,-0.5987788479182505
0,100001.0,50,450,0.06553370461260176,-0.2131602047849059,-0.3012541712638085,-0.013266978470059568,-0.7409140391890873,1.382361874465638,0.15571145124716554,-0.8024415236022773,3110108,0.1669241640318099,-1.0220351681405988
0,100001.0,50,467,0.7995307543523416,-0.8559228674382047,-0.299585624934137,0.07370051113134905,0.13467491835752815,1.1806703811137882,0.11729691876750707,0.3098237709449938,3110109,0.12335034013605445,-0.05652519400106335
0,100001.0,50,412,0.32505233177007764,-0.1545647431705299,0.25245830964653954,0.05616493944902663,0.7278824238610285,-0.7754051331528797,0.1086694911882882,0.6664455668872112,3110110,0.11881433989525016,0.4002000377888205
0,100001.0,50,497,0.03182564527569933,-0.25430275499639265,-0.4376110492853204,-0.026760111198581668,-1.0344501034105211,0.6125771279545253,0.13779685981535478,-0.5426438837987221,3110111,0.13969057772362675,-0.4874838474539625
0,100001.0,50,481,0.01161824554750842,-0.3080101556150209,-0.5758509151233745,-0.03879865836460149,-1.3229264670169785,1.204679600312984,0.13217094873663746,-0.012253743113503059,3110112,0.15024806915247302,-0.4014888900197985
0,100001.0,50,468,0.006440867939125466,0.10365666521436973,0.2113979393081143,0.015512328959480097,0.3020496037178078,0.09442137219602384,0.12573083287369,0.050360082315284035,3110113,0.12618102796674224,0.0027882300914062407
0,100001.0,50,401,-0.2231835558336525,0.4176375122469103,0.43006899300837903,0.0035709237081443103,0.5640782201958185,-0.6693378427018856,0.1091224124058226,0.4820513704057083,3110114,0.11911302982731553,0.2097741775381888
0,100001.0,50,486,-0.19399637913142234,0.10629010226801444,-0.12338243297219267,-0.03154881700711819,-0.3380648401151052,-1.0376146199552376,0.11816048534798546,0.0817947873047409,3110115,0.12207341269841272,0.033906508896450416
0,100001.0,50,361,0.16296054768300244,0.11939545416737665,0.5085310665633141,0.0549128291785819,0.95907790357049,-0.5015433461286095,0.11636078042328045,0.26491031305632257,3110116,0.11325209695528698,0.29383188114898623
0,100001.0,50,486,-1.091744755939812,0.8551778414763888,-0.19745620486267024,-0.1428832791386023,-0.8723107410671527,0.3654297652643976,0.1457725947521866,-0.5649385732034871,3110117,0.16974219594379802,-0.968891728395378
0,100001.0,50,520,0.2665954475730888,-0.18446688384145515,0.09531345778818852,0.0381455812585904,0.2147833232145824,-0.2730725827248787,0.1159190759637188,0.2484862132018303,3110118,0.13367346938775512,-0.0946407898195346
0,100001.0,50,431,-0.553393607219657,0.2181965239353712,-0.5166892776471284,-0.10162930604172324,-0.8087743528850729,0.4538689469106393,0.14331420068027215,-0.4659557694190461,3110119,0.15643980806608354,-0.7342033525550443
0,100001.0,50,404,-0.08936338274922953,0.2426070058972909,0.3181996124809109,0.01162789169329076,0.292359816478306,0.2274803288139267,0.13946697099892574,-0.3265142791028409,3110120,0.1491138560687433,-0.3884553457306447
0,100001.0,50,441,-0.29314920014613305,0.17371166048746195,-0.16118088092222696,-0.04596650863928695,-0.4920136318111767,0.3689671021506446,0.14253187613843346,-0.5117062065242045,3110121,0.1493074707360422,-0.7641213470017616
0,100001.0,50,455,-0.3955412781096755,0.2725678207202996,-0.14358873654469753,-0.056840493784738225,-0.4691964795645651,0.32147392704806776,0.12526712255582856,0.22926042021196905,3110122,0.1612274220032841,-0.7631434190618992
0,100001.0,50,363,0.6673977695209521,-0.7638598057046212,-0.34717675937462217,0.05501928873992193,-0.1955527661496536,0.3798794870953248,0.13204567541302242,-0.1289850427349026,3110123,0.15568891491022638,-0.7894402599418826
0,100001.0,50,434,-0.2971194245240372,0.1003356241646132,-0.309945472138127,-0.0568316742797565,-0.5304465640552615,-0.15228815110691316,0.1472953977509372,-0.4291646134505493,3110124,0.15827955113669398,-0.7383598352854737
0,100001.0,50,639,-0.02281505421257246,0.09621266431728097,0.14699020652984227,0.00754911774152984,0.17975833535253205,0.11555301993537873,0.12351285805802137,0.12473023516902527,3110125,0.13208616780045346,-0.019183854654676563
0,100001.0,50,430,-0.4193343873353021,0.3283056316653501,-0.07607693368725613,-0.05498921887999652,-0.5277639574990002,-0.2608676873364673,0.14304550934297786,-0.38089275753167695,3110126,0.15052849096627896,-0.6631602085358091
