start,end,N,SS,FerL,FayH,TajD,FulD,ZngE,bsfs,btree,Colless,path,iColless,ibtree
0,100001.0,50,318,0.10297319174435617,-0.08134424815197007,-1.337505323548548,2.0138137364169757,-0.778678455066547,-4.090859635221759,-2.2894807103352792,0.21821708135308907,3060013,0.22998344074471894,-2.408823555513503
0,100001.0,50,347,-0.8905814054814036,-0.13866705216893993,-0.4686730474515046,1.188306956592917,0.5388058524704015,-2.5544075238361583,-1.2900315631508679,0.1760882544507165,3060014,0.2120569280343716,-1.8648948651228947
0,100001.0,50,382,-0.4054132261205865,-0.027311124866118846,0.2978101411938872,1.2049616200669953,0.5089635529780004,0.14603552042786558,-1.5960109450303928,0.17959732280008772,3060015,0.2072854394282965,-2.117338990068473
0,100001.0,50,339,-0.6988974173165089,-0.13077389642875634,-0.6810452320636865,0.901062884442336,0.2614750404222405,-1.0284075048086834,-1.4142575253763503,0.17947615092548638,3060016,0.2469387755102041,-2.56516426757935
0,100001.0,50,358,-0.8475041883614479,-0.042315667041214686,0.8352561311902708,-0.4368300598667727,1.1732579821811522,0.7632391340341554,-0.3433596042180202,0.13961091193234046,3060017,0.15103930461073325,-0.6805189678189504
0,100001.0,50,328,-1.2672457147197265,-0.19549847563514824,-0.6382426735548317,0.2298270999053662,0.7815309914146702,-2.2379100696545318,-1.1358890879350858,0.1711127308066084,3060018,0.1692822698699733,-0.7605276840051477
0,100001.0,50,438,-1.677732208819007,-0.2041004972320909,-0.07732305777336197,0.5631534312638506,1.4308819807532114,-1.3386691842844132,-0.7416155267933856,0.15906304382218,3060019,0.16676769717788098,-1.0593711483752746
0,100001.0,50,484,-0.3978327276006466,-0.1126879442445713,-0.940911770206812,0.9930727202818128,-0.13781405145810902,-2.9447050983237766,-2.02479376322927,0.21816409490625535,3060020,0.2615089139103918,-2.6358599730907315
0,100001.0,50,400,-0.8241447697947629,-0.15215256830558013,-0.7788703192299826,1.85437889041258,0.3203048611738935,-3.710502422413743,-1.6232463717593095,0.18671451631500072,3060021,0.2036523347202958,-1.9671158583653925
0,100001.0,50,388,-0.8171462747859941,-0.10467185738425852,-0.11028544413925748,0.639563164466971,0.6592735627374199,-1.3024920540504232,-0.4790375377566076,0.13893586005830905,3060022,0.16155557967867995,-1.1727843698779743
0,100001.0,50,328,-2.011486506077881,-0.3183467433295981,-1.1279004125713814,1.2666606183775817,1.181386264991438,-4.7419620604805495,-2.111798713337889,0.2152525393719132,3060023,0.23869047619047626,-2.490416977940112
0,100001.0,50,331,-2.19638105525189,-0.34544147849431145,-1.2013721589590938,1.3595030201255458,1.3055047758660827,-4.653222654686972,-1.400981632134095,0.1687782495548556,3060024,0.2721428571428572,-2.7376757429229333
0,100001.0,50,307,-0.7848242224706643,-0.12553128674587527,-0.4568573326204643,0.13313630566438184,0.4523880294450833,-0.93586154933151,-1.7087243973032546,0.20648688046647248,3060025,0.2675906183368869,-2.8260490139054477
0,100001.0,50,444,-1.4433093594077646,-0.19526262621969395,-0.34897866925376625,0.7446736450556114,1.0850102428094228,-2.5336927703868977,-1.5752137814246552,0.19175653215831784,3060026,0.1945771979677947,-1.6617236096597587
0,100001.0,50,324,-0.8708551364913295,-0.1895952892760118,-1.2277245439969418,1.5965362338399425,0.13078155469867014,-4.575709952561304,-1.5961908421357596,0.16944230522397646,3060027,0.2241253644314869,-2.184301763309009
0,100001.0,50,403,-0.747370225698523,-0.13190345765111774,-0.6195319635778921,0.30969405327842353,0.3352487874922937,-1.8759698619626517,-1.2045801142086092,0.17317848191908347,3060028,0.2063431755680996,-1.817778188699389
0,100001.0,50,375,-1.1942639497872645,-0.2256259603545881,-1.1994524706110423,1.2492392779129189,0.4279069087130611,-4.449403304929419,-2.1958193713931333,0.2310222102085869,3060029,0.2119472789115646,-1.774386701127589
0,100001.0,50,350,-0.9622952511150455,-0.17738324552014856,-0.9006981952435671,1.699479566888907,0.378969471044956,-4.2119053348251265,-1.7519266935258058,0.1970470006184292,3060030,0.24617346938775514,-2.534061507973293
0,100001.0,50,345,-1.3227818482472933,-0.2520973072551804,-1.3555157683726264,1.1713290606620377,0.460509638363818,-4.520823613451372,-2.177748958387784,0.21012352309344798,3060031,0.2670776643990929,-2.737810102745028
0,100001.0,50,381,-1.2434985726576029,-0.1926465345155564,-0.6445707991862265,0.5562777687622051,0.7572604989537179,-3.053563509863068,-1.2995292379841512,0.1935920796890184,3060032,0.2162755102040817,-1.7783363142122437
0,100001.0,50,279,-1.3362453568248456,-0.22529046582579634,-0.9372026053337592,1.004997325235086,0.6886012864843121,-4.030766579914801,-2.038112058484449,0.20885608341697334,3060033,0.2273162786241257,-2.1035851594580106
0,100001.0,50,380,-2.2301119451318847,-0.3489786595265268,-1.2056319729272558,1.34543271682791,1.3324764164435308,-4.987526175045606,-2.4467135232747554,0.2508972554539057,3060034,0.2767384731670444,-2.8445206225734765
0,100001.0,50,446,-1.6535150847791482,-0.2510498204506214,-0.7918373914565336,0.693365094846699,1.0404305005725585,-3.9398993426854063,-1.4745622419529716,0.18437374949979987,3060035,0.2276158082280533,-2.0318461648912014
0,100001.0,50,358,-0.9863490637242862,-0.16718698327097528,-0.7148300655506351,0.1831032052352869,0.4957876375956866,-2.2444674547424484,-1.3282941728130484,0.18936011904761896,3060036,0.2008044790950088,-1.580976964111416
0,100001.0,50,390,-0.4619602265247879,-0.11021361377135508,-0.7929566047241036,1.6443480861073172,-0.004331143304864147,-2.690779869997053,-1.8099618788684853,0.20842609771181184,3060037,0.2182229056005964,-1.9977525438182329
0,100001.0,50,331,-0.6367611196493239,-0.16685247967098493,-1.3017342798750722,1.984942836153536,-0.11256140701319038,-4.611927676894832,-1.4984210459705618,0.19217201166180756,3060038,0.2805668934240362,-2.7535402291916924
0,100001.0,50,475,-1.3833865196944797,-0.2182838434718388,-0.7830780890793162,0.9181883363506828,0.8080357175219939,-4.251063863507603,-2.314908249019623,0.23251751195527726,3060039,0.2445606341710237,-2.358087102025177
0,100001.0,50,355,-1.5294533042425915,-0.25570948116148884,-1.0574031894463454,1.0042653825262895,0.7951137485335056,-4.318771759987354,-1.9146224788408812,0.2010215270318655,3060040,0.2302674494455317,-2.231514033524473
0,100001.0,50,373,-1.2843023141045935,-0.1550672229229523,-0.03666015088599689,0.003827796677961147,1.106607433349422,-1.0055211500098542,-0.7486151204299296,0.15103955489480558,3060041,0.1757681094415789,-1.1137166291665437
0,100001.0,50,410,-0.8238703094684516,-0.15161661264528056,-0.7723665229059742,0.8983977616805222,0.3233533512969653,-3.3939366647231233,-1.5659197224403818,0.18507435025292174,3060042,0.19388622796057195,-1.5010164964615569
0,100001.0,50,361,-0.8513127183599436,-0.15733755928898166,-0.8037492589228805,0.6051285499819433,0.33158989872665995,-3.150134153301844,-1.5873353310301486,0.1836951341045973,3060043,0.2181393834129397,-1.8832641444680376
0,100001.0,50,361,-0.8677710345558267,-0.113062979688871,-0.14245633814498265,-0.2966041061081365,0.686972464411313,-0.7012991783440337,-0.6977942968338949,0.15215949016969424,3060044,0.1783529925731761,-1.2125275836192588
0,100001.0,50,353,-1.4913098053445932,-0.2753982814036217,-1.4035054402722729,1.8667456663019424,0.5833104624795976,-5.100027695979391,-2.3241526381248576,0.23764367816091955,3060045,0.24890164399092976,-2.4752084066220768
0,100001.0,50,511,-1.8310758811456551,-0.23327172915285616,-0.2419624846120273,-0.829155508683905,1.4805408988239503,-1.0321280984130732,-1.1336246881220742,0.17304052055604852,3060046,0.20079858030168596,-1.492063018416674
0,100001.0,50,333,-0.6703124316224912,-0.12283714455047777,-0.6156947004036888,0.2658676031555344,0.2701443519389461,-1.3782734672896189,-0.6662830539634251,0.15461352326165367,3060047,0.2708070882674057,-2.6079387865819568
0,100001.0,50,445,-1.463097287260673,-0.16364281893821564,0.1375213079780642,-0.163357458526021,1.353782349871262,-0.466711557371595,-0.7241258861990222,0.1552710590409002,3060048,0.20111489040060468,-1.7062239632192908
0,100001.0,50,344,-0.5200323423572011,-0.10913335713876944,-0.6761809195072078,1.6142504438282177,0.10721961352432764,-2.913752571189213,-0.7239803231577163,0.14950076804915502,3060049,0.188957043491554,-1.5060441104222313
0,100001.0,50,243,-1.00060130783656,-0.19230426056928696,-1.0310738972999156,1.3951619993990385,0.34727653607928244,-3.659092467159523,-1.452157014591814,0.17906101834673266,3060050,0.23216310333657275,-2.6110415632055735
0,100001.0,50,384,-1.1302669059940662,-0.18034775417442067,-0.6612129158992459,0.6804530835351165,0.6494244131565716,-2.1438186117291442,-1.632505436918881,0.2022005772005773,3060051,0.2603618767094466,-2.330694144316562
0,100001.0,50,294,-1.5485191615642573,-0.2432086278039611,-0.8346708284969949,1.4398655030768934,0.9270333778913298,-3.8250833303595333,-1.93626766746634,0.2114556760204082,3060052,0.23844820947246814,-2.3446969083469167
0,100001.0,50,374,-0.2892169316421782,-0.09929340232415508,-0.9293666105215164,0.7864784829933371,-0.2259215828254486,-2.3342377283375937,-1.050369022960815,0.18132466401194647,3060053,0.2264321518080916,-2.096440536360054
0,100001.0,50,380,-1.766701256949582,-0.27773240507551217,-0.9732862870315462,1.1117197304677802,1.046211884517053,-4.447046425660131,-1.7820619578294346,0.1843003226931797,3060054,0.24375,-2.321233937102764
0,100001.0,50,291,-1.6289246490831166,-0.2596298677908864,-0.9314302453946716,1.5899505774540916,0.9477312331876702,-4.235134900507048,-1.583970242733744,0.19337949465500487,3060055,0.2347592883307169,-2.179175558971405
0,100001.0,50,337,-0.8581592316846288,-0.15384383402619936,-0.7398127249042683,1.6280359937607063,0.3707540393052857,-2.8365619888441933,-1.8477551654779691,0.2075209064517528,3060056,0.19032830523513755,-1.5480110013623096
0,100001.0,50,328,-0.8999923241576518,-0.157247430512983,-0.7163317853985953,1.4018997729609135,0.4195766916366486,-3.0917798924617124,-1.448404685157702,0.20270432116508574,3060057,0.2373407109322602,-2.26409395213655
0,100001.0,50,244,-0.7834050469452004,-0.18974154318437012,-1.3656554338282227,0.22774345917636174,-0.014362850360076744,-3.93842100141446,-1.532187086566172,0.1877149736299013,3060058,0.22602040816326524,-2.079062692417244
0,100001.0,50,338,-1.4025052914016958,-0.2902259750710797,-1.7638981869780443,2.4886504683921746,0.3200965116035679,-5.252733400503321,-2.614748661260375,0.2405085273546037,3060059,0.28003736705949994,-2.847130228502308
0,100001.0,50,337,-1.4317060400181174,-0.22052152388430973,-0.7175657802436087,0.4870292506978972,0.8847209194818809,-2.4572056457004723,-2.045634559413418,0.22414616531544124,3060060,0.2212053571428572,-1.974662013127088
0,100001.0,50,346,-0.700565989176519,-0.158700991376566,-1.0781298592579085,1.8424942777447395,0.05825069840629268,-3.8211171754971054,-1.9741130018403488,0.2297733117637297,3060061,0.26924453992123176,-2.5799081636341463
0,100001.0,50,436,-0.8575587172730049,-0.16745822828589732,-0.943817231598648,1.022544249871855,0.26413681739130496,-3.814781778235623,-1.9527685628465776,0.21843866578889615,3060062,0.25027243907271657,-2.4733718434793253
0,100001.0,50,440,-1.9629110161674368,-0.2998189727705501,-0.964947149859104,1.1180518803045083,1.222237561378702,-4.7488861138937475,-2.3461713987658688,0.22347035405071133,3060063,0.251984126984127,-2.3893194108723943
0,100001.0,50,294,-0.07659164388027466,-0.08635210647445839,-1.1024008718899505,0.9373845728541712,-0.4997376300288538,-3.0043541593808243,-1.4041966076137171,0.1766581632653061,3060064,0.2437025534851621,-2.1846684681120143
0,100001.0,50,339,-1.4953129696216088,-0.2778995121534278,-1.4300206207164492,1.2937140332724215,0.5733940950126176,-4.828083868189064,-1.7149746810600344,0.18587741218936568,3060065,0.2825814536340853,-2.653945061691773
0,100001.0,50,325,-1.105414526047146,-0.17635072259822773,-0.6394902182638769,0.5352213173869774,0.6391287970405167,-1.825247450770347,-1.2688750656632382,0.19182105466300015,3060066,0.226691958834816,-1.9541670466018397
0,100001.0,50,359,-0.1474111415854076,-0.0928724377735927,-1.0778718286821325,0.9152987460002862,-0.4265351682536084,-2.7078915992398245,-1.7506426672694753,0.20904110147052832,3060067,0.1853057314879976,-1.2011424821065235
0,100001.0,50,332,-1.4672038403744734,-0.2492032645630153,-1.0663504198440488,1.5682434371130771,0.7362033312111379,-4.595445307385161,-1.5464414108637956,0.18900685274109644,3060068,0.21355311355311354,-2.166190014648422
0,100001.0,50,365,-1.108863969826584,-0.178328988214349,-0.666727509048021,1.0490011692024777,0.6279087651910172,-2.615200790804187,-2.11754280102989,0.2067630385487529,3060069,0.2301089354660784,-2.2304658172946987
0,100001.0,50,346,-0.3211313824605925,-0.08725820994855725,-0.7017051822864483,2.2272599057449565,-0.0802294625700242,-3.699153557933128,-1.1260244595267688,0.16190962099125367,3060070,0.18836000309214604,-1.719532555948809
0,100001.0,50,354,-0.8428894312744621,-0.15902173670358813,-0.8415031766164092,1.2671259649577546,0.3048115859291709,-3.899140907595208,-1.0605409196970084,0.1698739898644021,3060071,0.1848072562358276,-1.4783293410202762
0,100001.0,50,465,-0.15575321992137414,-0.01636772205081506,0.029563404471296,0.08440733050796279,0.15184735242233968,0.17953290097189686,-0.4070838524189901,0.1572020112392784,3060072,0.19099182226081904,-1.2095758024698595
0,100001.0,50,366,-1.1531536372857711,-0.1810987454278396,-0.6311957513314527,-0.5801031683635113,0.6850391275332665,-1.2490634238191698,-0.8654162130219961,0.17490616936429734,3060073,0.186634998827117,-1.150243367298698
0,100001.0,50,401,-2.050356094712497,-0.3285586691087873,-1.2224323517482385,1.2138481321561947,1.1661080897113478,-4.9904631920984714,-1.765993286859251,0.1918565371354021,3060074,0.2510483645512999,-2.4094826569638155
0,100001.0,50,353,-1.097313282798614,-0.1631950831916462,-0.4685859220391075,0.23225304056221704,0.7199804558350343,-1.5743201122464354,-1.8376436442441584,0.22474193165638354,3060075,0.21138862521752894,-1.7917663297169217
0,100001.0,50,244,-0.9656174925300959,-0.21402369570314667,-1.4004875993738397,2.1013291342398097,0.12726570995779368,-4.52238916288234,-1.6340281370642993,0.1749656593406594,3060076,0.2712751767373615,-2.688136230635396
0,100001.0,50,383,-1.3752521311854198,-0.21360566548165136,-0.7209402788097657,1.3478425163148953,0.8333215707587067,-3.9902417134532033,-0.949430396853033,0.16006017791732072,3060077,0.18780676827693105,-1.7669824536788892
0,100001.0,50,318,-0.9979227709709624,-0.23031778763676514,-1.592552262901632,1.9208417082344045,0.05442180875781349,-4.820933980344171,-2.4617216517084493,0.24818712207105065,3060078,0.30201993077932915,-2.9536567131350577
0,100001.0,50,372,-0.9514440323373156,-0.14611467638677125,-0.4740173408565305,0.410521710174002,0.5893158163740195,-1.4134034091890424,-1.7088667102875612,0.19005102040816327,3060079,0.2098890692640693,-1.9715888949038483
0,100001.0,50,325,-0.8354134052604683,-0.12349539874982575,-0.3435098522061722,0.4442361358510458,0.5549934092675874,-1.0666418432177576,-0.7992316358990575,0.15261307225592932,3060080,0.18611819727891155,-1.4521949089708135
0,100001.0,50,405,-1.0086076029767213,-0.17788971707943166,-0.8345416561442893,1.0597403687895166,0.4532151838529319,-3.83150328006336,-1.038662518525832,0.1555706198563343,3060081,0.19430272108843535,-1.6358843871360125
0,100001.0,50,370,-1.0421585097992854,-0.16465138617683722,-0.5849136075054865,1.8704223745930784,0.6116232128912404,-3.39239550872428,-2.1540207768217,0.2264250527797325,3060082,0.2516785935153283,-2.58049266894979
0,100001.0,50,459,-0.5607894308400153,-0.08408658360632873,-0.2538555541403198,0.6128367313256325,0.3604481567686343,-0.9218198385362372,-1.0750374354777743,0.1657015306122448,3060083,0.18230032753842287,-1.3943410354727352
0,100001.0,50,371,-1.3909150501621954,-0.22594964064181786,-0.8694619324898389,1.497533596358364,0.7704926343944255,-4.017834407329249,-1.6552915400623185,0.19283018085282888,3060084,0.19518438954529194,-1.6883349364941795
0,100001.0,50,358,-1.5304343930410504,-0.22042830079908554,-0.5515725379409008,-0.8087900189280086,1.0567226469122788,-1.6185650763174109,-0.9804456258699312,0.15930422802032204,3060085,0.2174542436022027,-1.860344399978696
0,100001.0,50,244,-1.56990053637991,-0.20320546346289314,-0.21456583843901128,0.6508111922552049,1.2640878146521284,-2.167471671379725,-0.65485081306558,0.14480583900226754,3060086,0.17862940630797774,-1.2138799607574038
0,100001.0,50,311,-0.9449190115710964,-0.1936981411997934,-1.1585356087459502,2.8455671356314536,0.23153159120323524,-4.561365980206896,-1.1313079154977437,0.17159072931498193,3060087,0.23781694495980216,-2.1401101307541643
0,100001.0,50,330,-0.972744534895512,-0.13659772779254065,-0.2976462078878083,0.6566125459520041,0.6989218736718104,-1.2782462272721995,-2.3225004066040467,0.22541798409504635,3060088,0.21664125420283045,-2.15372673731191
0,100001.0,50,286,-1.9617180991405083,-0.3016155885378343,-0.9623939828176128,0.4871426878240397,1.2233030215680682,-4.1694511654637045,-1.5155770352949047,0.1904317697228144,3060089,0.2461101461861341,-2.270929590988691
0,100001.0,50,296,-0.7447634083358438,-0.11614137672507385,-0.3897988956297073,1.4080331246644624,0.4518354169694174,-1.5447763688363954,-1.1198363949422945,0.16738309497027154,3060090,0.19836116264687695,-1.9559364565414443
0,100001.0,50,324,-1.1045869621777875,-0.1970293764545092,-0.9362763875460224,-0.2287397971026741,0.4856010588365904,-2.7096319529669053,-1.7037156448744024,0.19755343082114726,3060091,0.2473463523340371,-2.419800110822356
0,100001.0,50,407,-1.330316123314492,-0.22124949443089909,-0.9093694398189328,1.293081580095541,0.6965581004414376,-4.025622603666152,-1.8541605122723968,0.1986122851507467,3060092,0.2185280705688868,-2.1349462295901853
0,100001.0,50,347,-1.1552043317146414,-0.1958763372231245,-0.8368173604366131,2.2966722433474023,0.5809499238790082,-4.416866490947998,-1.738980256440679,0.18948412698412725,3060093,0.2378083763625932,-2.3218222306930825
0,100001.0,50,351,-1.1118270956655971,-0.16289445763446794,-0.4393926151113948,0.08371364362385225,0.7477479059917601,-1.348850359513618,-0.9053243752707342,0.1742941152364561,3060094,0.2750184411113843,-2.5570528396815804
0,100001.0,50,326,-1.8430338759667952,-0.2957333597730146,-1.090835984935726,0.7049283491282812,1.0529152311306158,-4.063862021246933,-2.4708591443503543,0.2214427437641724,3060095,0.2347343699384516,-2.418171445670013
0,100001.0,50,441,-1.012573054159946,-0.1550058361461079,-0.5027562329046709,0.40256242982454987,0.6279165574602594,-1.5761538283470542,-1.0895770199965025,0.1717909676959789,3060096,0.22659863945578226,-2.0424599473505647
0,100001.0,50,423,-2.1816636264632567,-0.3289188777432332,-1.008193577324119,0.8398101074678606,1.3917217388768115,-4.4142952966908915,-0.8494687780774538,0.15777200450732448,3060097,0.2588950053705692,-2.5981627100509437
0,100001.0,50,430,-1.4778306528670244,-0.2464933751765854,-1.022950267330373,0.5314743434147898,0.7670626941540818,-3.6894873557771812,-2.1660278536644166,0.2170443758898908,3060098,0.2162669191387896,-2.0589400621965157
0,100001.0,50,323,-0.3922815814284627,-0.11442992842609853,-0.9677637675136151,2.252422556200285,-0.15460468484703646,-4.107165276244064,-1.7328050003149282,0.2095870399441828,3060099,0.20882628413684312,-1.633041807112163
0,100001.0,50,388,-0.8030439888774272,-0.11427294334640715,-0.2716547334928969,-0.00905977527237328,0.5636410533857641,-0.968574363624986,-0.938713887568424,0.16562796004477745,3060100,0.2009180016092459,-1.5152607793079094
0,100001.0,50,395,-1.4917732676249662,-0.2694898101652333,-1.3244253481182329,1.8069079698530777,0.6239215640161,-4.912131908175373,-1.9368149918767452,0.19838659147869664,3060101,0.2783056972789116,-2.6663961348549043
0,100001.0,50,320,-0.6938274759662428,-0.13847639457926342,-0.798014659908594,-0.051911101943466174,0.19699376843282004,-1.8089574364543657,-1.1119008990105983,0.17585159063625458,3060102,0.22291551755837466,-1.9163994271200688
0,100001.0,50,349,-0.09349089154494468,-0.038791728680866736,-0.3957843129148825,2.3919253519016004,-0.12206051258674196,-1.7467401239406912,-0.984261817953118,0.1639543748533896,3060103,0.16309874465250018,-0.9331924714696448
0,100001.0,50,337,-1.6381314952925743,-0.2676329403505032,-1.0399852680792534,1.2769569958952254,0.8994847795946731,-4.262511047755758,-1.6205335919120738,0.1715025704938464,3060104,0.2665879784749721,-2.593149387884404
0,100001.0,50,375,-1.5415499313246719,-0.19314792702104275,-0.1447062564136669,0.7361551999249172,1.2763325963269123,-1.2463105712380225,-2.019629259158406,0.19956201658745693,3060105,0.20004909180166908,-1.7551683243224516
0,100001.0,50,366,-1.622498196752147,-0.2751826075169561,-1.1795828740784458,1.926667940431801,0.8135430938901528,-4.941187866165744,-1.6149987491223503,0.19020305091733689,3060106,0.24671052631578935,-2.5364864227589123
0,100001.0,50,318,-0.9964064774896748,-0.22066101323815726,-1.4571546316545254,0.9446354123174135,0.1227887706191326,-4.408198995408701,-2.5567570677760174,0.2541329031612647,3060107,0.2853430104436142,-2.8963100508674167
0,100001.0,50,402,-0.36289115892807067,-0.08503506923073345,-0.6012701173587521,0.4659820981272421,0.0076787074148703845,-1.1136329905510642,-1.5813379475534222,0.19605227148330606,3060108,0.18979755363683945,-1.3146476520582249
0,100001.0,50,381,0.1956055718605415,-0.01178111744759684,-0.5008711144890379,1.6440948477985255,-0.4298443949901568,-1.4467815610785266,-1.6874919968384072,0.19670862356918825,3060109,0.18014766882362696,-1.2724005048637017
0,100001.0,50,401,-1.034619159830226,-0.1622664789736236,-0.5663692426200094,0.3276429675170977,0.6144806059043973,-2.422350978786348,-1.3970774360429026,0.16938775510204093,3060110,0.1832623159153772,-1.3765561509173334
0,100001.0,50,306,0.2591975764963238,-0.05683793031125866,-1.2531068493766129,2.8487598166173047,-0.8717130449104697,-4.250617842913522,-1.639787338982467,0.1855738939871251,3060111,0.20942047705158007,-1.76680666975935
0,100001.0,50,410,-0.918844402447862,-0.12039052590989413,-0.16402244695671905,1.0067568387992458,0.7207251718153653,-1.0207544070927776,-1.3263309498664408,0.16647449940428152,3060112,0.20111832611832625,-1.9097080376908249
0,100001.0,50,407,-1.83821883256042,-0.2478269820794953,-0.427641753926348,-0.016752006923571938,1.3904789414710563,-1.8531159052956052,-1.462486309657978,0.18721287216185176,3060113,0.2171750420598347,-1.8477677231212275
0,100001.0,50,309,-1.2968827718864078,-0.14679209315891995,0.11094253263707092,0.9241113869105386,1.1930600901140989,-1.810222084803296,-1.9501543405379151,0.1953960155490767,3060114,0.1991189918590386,-2.0365232201728523
0,100001.0,50,362,-1.1646234286901491,-0.18231873520851405,-0.6287089406460835,0.1038786271734184,0.6963883628777796,-2.597046008276769,-0.3046359584994301,0.13593134622269956,3060115,0.17500919286633573,-1.0476379878455508
0,100001.0,50,403,-1.147810213728093,-0.24018329096179705,-1.4898790046082253,1.3017583046510075,0.23692008372709186,-4.974362756641368,-2.0050796509590825,0.22289899105709685,3060116,0.2998299319727892,-2.9075421884314374
0,100001.0,50,354,-1.931886116771816,-0.3035114858276992,-1.0568114509619455,0.8909932245585258,1.1480603752821132,-4.663022819958402,-1.6087190098277653,0.19452454895001484,3060117,0.2514938407795551,-2.3258511087534552
0,100001.0,50,344,-1.6214053245153108,-0.2709284197242925,-1.116836143563005,0.4102936025733305,0.8451644310042998,-4.335318940852591,-1.9735251101507147,0.2308588998513313,3060118,0.2409985422740525,-2.3051818273087084
0,100001.0,50,339,-0.6077588297900351,-0.07645749065055223,-0.05949894187024815,-0.4950300891757467,0.5018361942536489,-0.2501222383948136,-0.3534987258576702,0.15476728666150014,3060119,0.17526573129251705,-0.9764740770363184
0,100001.0,50,326,-0.8473419863329129,-0.17407844391278152,-1.0462223317071186,1.4305944099421382,0.20360190111122445,-3.965542961835183,-1.528539290633339,0.2075925066996496,3060120,0.2808213449314151,-2.5884509234706856
0,100001.0,50,306,-1.3854085714438706,-0.2457677406232747,-1.1515516859719617,3.1385231904620983,0.6210495874890092,-4.897703361265903,-1.3063299740131933,0.16884650685671096,3060121,0.2710423152311772,-3.052386386697328
0,100001.0,50,383,-2.309175359080166,-0.33179733185041543,-0.8260342302602584,0.2270191523765135,1.5976060635469846,-3.96162250344088,-2.310052926151005,0.2281089264974282,3060122,0.2933328736900166,-2.9961705975710515
0,100001.0,50,331,-1.04621816520485,-0.1554935702652839,-0.4428577138531934,-0.3827936102381437,0.6885051188119883,-1.1805736926352008,-0.2420029774029544,0.1516191271830369,3060123,0.1866725184697535,-1.4079130291757254
0,100001.0,50,371,-1.1984407584611394,-0.1707891235924293,-0.4072843028818908,0.22103369636318465,0.8401932140676588,-1.260044687426357,-1.139809448612944,0.17937727416548013,3060124,0.20344632105715846,-1.491145549733648
0,100001.0,50,365,-1.239832141137767,-0.173008082800865,-0.3680420547597845,0.07599813805852773,0.8967003655841128,-1.2734793096901986,-0.7092629816453406,0.15284056660638945,3060125,0.2186118197278912,-1.855124163738984
0,100001.0,50,325,-0.3416845974840216,-0.058686560166780234,-0.2573524558129632,0.7171916804588411,0.16682332476975448,-0.7533825176434733,-1.4297714790322449,0.18499089776755775,3060126,0.19863945578231293,-1.6462664131835711
